## Generation 0 
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [41.146827697753906, 290.1083068847656, -1.937426209449768], 'dist_obj': -230.87935161731474}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.34608459472656, 508.6513671875, 1.4190282821655273], 'dist_obj': -463.4915972051017}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [311.4713134765625, 399.5949401855469, 1.6028505563735962], 'dist_obj': -422.5666159332191}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [317.5865173339844, 458.4669189453125, 0.7891843318939209], 'dist_obj': -474.4751831297621}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [166.3846435546875, 550.7160034179688, -0.48825523257255554], 'dist_obj': -502.11541342082086}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.21578979492188, 561.0640869140625, -2.057774305343628], 'dist_obj': -511.7872116784499}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [322.7460632324219, 461.744140625, 0.9058054685592651], 'dist_obj': -480.0352573203927}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [160.8508758544922, 573.9802856445312, -1.9956914186477661], 'dist_obj': -523.781092816314}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [167.3903350830078, 553.6683349609375, -2.180971622467041], 'dist_obj': -505.2139240087758}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.53416442871094, 510.5216064453125, -0.5809717178344727], 'dist_obj': -465.34925524079534}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [177.30555725097656, 508.1260986328125, -0.5809717178344727], 'dist_obj': -463.22520876764395}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [177.30555725097656, 508.1260986328125, -0.5809717178344727], 'dist_obj': -463.22520876764395}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [163.84783935546875, 562.6688842773438, -2.039080858230591], 'dist_obj': -513.2839184695239}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [19.069622039794922, 305.5860595703125, -0.5609073638916016], 'dist_obj': -248.97350962549876}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [154.0941162109375, 571.04833984375, -1.968891978263855], 'dist_obj': -519.6384400355408}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [171.24183654785156, 505.3655090332031, 1.4921207427978516], 'dist_obj': -459.0481269267342}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [167.3903350830078, 553.6683349609375, -2.180971622467041], 'dist_obj': -505.2139240087758}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [310.4565734863281, 459.1050109863281, 0.4927348792552948], 'dist_obj': -471.18287850569186}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [189.9911651611328, 526.3187866210938, -1.6844112873077393], 'dist_obj': -484.0980414913058}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [177.30555725097656, 508.1260986328125, -0.5809717178344727], 'dist_obj': -463.22520876764395}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [93.99095916748047, 358.27069091796875, 3.1086618900299072], 'dist_obj': -300.2012497738938}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [87.27703857421875, 452.47393798828125, -1.837589144706726], 'dist_obj': -393.42067667245027}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [39.41887664794922, 287.70513916015625, -1.9679003953933716], 'dist_obj': -228.6333594171648}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.34608459472656, 508.6513671875, 1.4190282821655273], 'dist_obj': -463.4915972051017}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [161.45205688476562, 554.5327758789062, -0.47585198283195496], 'dist_obj': -504.83183959081487}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.6787567138672, 506.1484680175781, -0.4049369990825653], 'dist_obj': -458.26422249788703}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.72564697265625, 506.1909484863281, -0.40369078516960144], 'dist_obj': -458.31629214437766}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [311.926025390625, 459.8894958496094, 0.5141866207122803], 'dist_obj': -472.6291687570421}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.777557373046875, 285.8045654296875, -1.8387492895126343], 'dist_obj': -226.99555856988073}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [165.9672088623047, 503.9250793457031, -0.7764744758605957], 'dist_obj': -456.39733284294743}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [160.74366760253906, 506.7833251953125, -0.3307248055934906], 'dist_obj': -458.0006836617072}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [190.8626708984375, 535.247802734375, -1.780971646308899], 'dist_obj': -492.9356069899234}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [313.5708312988281, 460.37554931640625, 0.48723289370536804], 'dist_obj': -473.91850246217734}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [35.44500732421875, 283.5884094238281, -1.9756485223770142], 'dist_obj': -224.9327110359564}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [155.64048767089844, 169.22744750976562, -0.8641566038131714], 'dist_obj': -145.18174186662}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [16.98409652709961, 573.3499755859375, 2.0095386505126953], 'dist_obj': -515.149071032524}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [39.99394226074219, 288.6378173828125, -1.9606646299362183], 'dist_obj': -229.51142429919003}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [160.3397979736328, 558.77783203125, -2.065380096435547], 'dist_obj': -508.770479472997}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [200.8267822265625, 578.0009765625, 0.8834353685379028], 'dist_obj': -536.8027517738627}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [34.40713119506836, 280.5579528808594, -1.9033511877059937], 'dist_obj': -222.03784702762235}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.37137985229492, 286.0021667480469, -1.9664756059646606], 'dist_obj': -227.23400067968817}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.25050354003906, 286.0564270019531, -1.9671467542648315], 'dist_obj': -227.30056482769913}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [128.73947143554688, 566.22705078125, -0.42325708270072937], 'dist_obj': -510.8727257115226}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.03045654296875, 561.355224609375, -2.0505101680755615], 'dist_obj': -512.0345663445539}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [313.4081726074219, 460.1308288574219, 0.4850575625896454], 'dist_obj': -473.62472712724826}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144], 'dist_obj': -486.9942763345846}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.08307647705078, 283.5029296875, -1.8918811082839966], 'dist_obj': -224.67475372781044}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [194.36514282226562, 540.502685546875, -2.3946549892425537], 'dist_obj': -498.9356896669218}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.44395065307617, 284.10125732421875, -1.903359293937683], 'dist_obj': -225.23354300910992}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.34608459472656, 508.6513671875, 1.4190282821655273], 'dist_obj': -463.4915972051017}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.171600341796875, 575.070556640625, 2.335843324661255], 'dist_obj': -516.8480919335642}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [190.8626708984375, 535.247802734375, -1.780971646308899], 'dist_obj': -492.9356069899234}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.38621520996094, 286.9917297363281, -1.970110535621643], 'dist_obj': -228.1153844685194}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.85155487060547, 286.47918701171875, -1.8843282461166382], 'dist_obj': -227.6591150413215}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.61753845214844, 501.84332275390625, -0.787766695022583], 'dist_obj': -454.0598542196825}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [207.23008728027344, 578.0118408203125, 0.43463608622550964], 'dist_obj': -538.5285190503895}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.440921783447266, 284.10284423828125, -1.9033809900283813], 'dist_obj': -225.2354252902236}
{'exit_reached': 0.0, 'collision': 7, 'robot_pos': [18.106163024902344, 545.18896484375, -3.0977869033813477], 'dist_obj': -486.9942763345846}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [170.95114135742188, 501.1751708984375, 1.5186152458190918], 'dist_obj': -454.9128347120799}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.096717834472656, 284.2322082519531, -1.9057644605636597], 'dist_obj': -225.3988543704272}
{'exit_reached': 0.0, 'collision': 873, 'robot_pos': [216.98312377929688, 357.938720703125, -1.1713563203811646], 'dist_obj': -336.7657679244147}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.131195068359375, 286.26763916015625, -1.9710825681686401], 'dist_obj': -227.4203745712158}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.97968292236328, 284.3988037109375, -1.8997443914413452], 'dist_obj': -225.57650166906745}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [181.7617950439453, 464.938720703125, 2.9654128551483154], 'dist_obj': -422.84903010058713}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [314.2205810546875, 458.5356750488281, 0.6147727966308594], 'dist_obj': -472.71427746410205}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.96733856201172, 341.31402587890625, -0.5984441041946411], 'dist_obj': -284.2908026315352}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [316.4466857910156, 458.2065734863281, 0.6711221933364868], 'dist_obj': -473.63844630785445}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.805620193481445, 574.4052124023438, 2.0839171409606934], 'dist_obj': -516.1328203417771}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [313.3300476074219, 460.2698059082031, 0.6148378849029541], 'dist_obj': -473.70035944948285}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.13294982910156, 505.6582946777344, -0.4193513095378876], 'dist_obj': -457.662525071888}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [145.56997680664062, 577.5283203125, 1.2411367893218994], 'dist_obj': -524.5548429441545}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [190.8626708984375, 535.247802734375, -1.780971646308899], 'dist_obj': -492.9356069899234}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [41.23406982421875, 290.05621337890625, -1.9363456964492798], 'dist_obj': -230.82032286954964}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.34608459472656, 508.6513671875, 1.4190282821655273], 'dist_obj': -463.4915972051017}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [155.64048767089844, 169.22744750976562, -0.8641566038131714], 'dist_obj': -145.18174186662}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [128.12017822265625, 369.1267395019531, 2.2521474361419678], 'dist_obj': -316.54336157341044}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [158.54592895507812, 571.5560302734375, -0.6103384494781494], 'dist_obj': -520.9614882337632}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [296.0192565917969, 475.0802917480469, -0.6093349456787109], 'dist_obj': -477.4900397702429}
{'exit_reached': 0.0, 'collision': 193, 'robot_pos': [22.388219833374023, 152.8541259765625, -2.2600207328796387], 'dist_obj': -100.18250704675911}
{'exit_reached': 0.0, 'collision': 18, 'robot_pos': [17.678089141845703, 304.5298767089844, -0.5484539270401001], 'dist_obj': -248.16527706751535}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.44395065307617, 284.10125732421875, -1.903359293937683], 'dist_obj': -225.23354300910992}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.79347610473633, 284.3496398925781, -1.9078706502914429], 'dist_obj': -225.54667736686108}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [296.0549011230469, 474.80157470703125, -0.6096193790435791], 'dist_obj': -477.26540071918504}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.45473861694336, 286.9222412109375, -1.979150652885437], 'dist_obj': -228.03945353167563}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [173.21261596679688, 505.65374755859375, -0.5809717178344727], 'dist_obj': -459.80904637367047}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [39.0531005859375, 289.1746520996094, -1.959994912147522], 'dist_obj': -230.1299497241501}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [155.64048767089844, 169.22744750976562, -0.8641566038131714], 'dist_obj': -145.18174186662}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.615915298461914, 322.1496276855469, -0.5914738178253174], 'dist_obj': -265.5538324552255}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.333160400390625, 286.0185852050781, -1.9666849374771118], 'dist_obj': -227.25430723033347}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [169.00164794921875, 550.0072021484375, -2.180971622467041], 'dist_obj': -501.98447925507134}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [85.5848159790039, 427.56549072265625, 0.3186616599559784], 'dist_obj': -368.45484496592877}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.53416442871094, 510.5216064453125, -0.5809717178344727], 'dist_obj': -465.34925524079534}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.34664916992188, 505.84893798828125, -0.4137124717235565], 'dist_obj': -457.8968210178675}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [167.2104034423828, 552.9127197265625, -2.1806511878967285], 'dist_obj': -504.43732997718877}
## Generation 44 
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [172.1542510986328, 502.0548400878906, 1.491833209991455], 'dist_obj': -456.0603662725207}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.0321044921875, 286.3130798339844, -1.9716356992721558], 'dist_obj': -227.4755686398018}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [165.91030883789062, 506.2604675292969, -0.40419408679008484], 'dist_obj': -458.6560785573478}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [157.84713745117188, 567.628662109375, -2.0412964820861816], 'dist_obj': -516.972843486331}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [165.69911193847656, 506.0591735839844, -0.41020771861076355], 'dist_obj': -458.4114839344775}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [16.640207290649414, 570.9413452148438, 1.9695520401000977], 'dist_obj': -512.7778562630723}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.142303466796875, 285.6534729003906, -1.909577488899231], 'dist_obj': -226.80820999869323}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.10736083984375, 320.98760986328125, -0.609961986541748], 'dist_obj': -264.3284428848915}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [39.959495544433594, 288.17083740234375, -1.9157480001449585], 'dist_obj': -229.04923675865058}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.36038208007812, 505.8613586425781, -0.4133460223674774], 'dist_obj': -457.9120444785282}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.34608459472656, 508.6513671875, 1.4190282821655273], 'dist_obj': -463.4915972051017}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.6839141845703, 506.1543884277344, -0.40479347109794617], 'dist_obj': -458.2711644892445}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [165.86801147460938, 506.1885070800781, -0.40534707903862], 'dist_obj': -458.5762964915838}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.23133850097656, 286.69586181640625, -1.981113314628601], 'dist_obj': -227.938507133258}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.21839904785156, 507.82171630859375, -0.5809717178344727], 'dist_obj': -462.65646637091356}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.65570068359375, 286.8722229003906, -1.9686592817306519], 'dist_obj': -227.96989545925945}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.53416442871094, 510.5216064453125, -0.5809717178344727], 'dist_obj': -465.34925524079534}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.20816040039062, 561.0101928710938, -2.060267210006714], 'dist_obj': -511.7328932702725}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [190.885986328125, 534.423583984375, -1.6998852491378784], 'dist_obj': -492.1472121811374}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.801124572753906, 313.3089294433594, -0.5005316734313965], 'dist_obj': -256.63741167688426}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [39.094451904296875, 288.83526611328125, -1.8785144090652466], 'dist_obj': -229.78820891925244}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [166.01998901367188, 506.3726501464844, -0.40108367800712585], 'dist_obj': -458.7905631867932}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [116.23436737060547, 334.42523193359375, 2.004826784133911], 'dist_obj': -280.1276708848645}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.550025939941406, 286.9192199707031, -1.969237208366394], 'dist_obj': -228.0270460436868}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.38352966308594, 566.529296875, -2.180971622467041], 'dist_obj': -517.1729399897158}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [155.64048767089844, 169.22744750976562, -0.8641566038131714], 'dist_obj': -145.18174186662}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [168.3880157470703, 499.799560546875, 1.5358433723449707], 'dist_obj': -452.95873478144955}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [297.7783203125, 474.8830871582031, -0.6076586246490479], 'dist_obj': -478.19086735377437}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.500431060791016, 285.9433898925781, -1.9657553434371948], 'dist_obj': -227.16215612746373}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [89.76405334472656, 298.2529296875, 0.11470118165016174], 'dist_obj': -240.10488828048577}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [180.42835998535156, 510.3991394042969, -0.7413702011108398], 'dist_obj': -466.2213794592572}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [173.9545440673828, 505.87591552734375, -0.5809717178344727], 'dist_obj': -460.207529448348}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [170.11422729492188, 553.1648559570312, -0.9809716939926147], 'dist_obj': -505.3085376320858}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.26250076293945, 286.0525817871094, -1.9670788049697876], 'dist_obj': -227.2954874225338}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [190.8626708984375, 535.247802734375, -1.780971646308899], 'dist_obj': -492.9356069899234}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [38.68335723876953, 287.0306396484375, -1.950203537940979], 'dist_obj': -228.0291880391381}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [185.52362060546875, 579.381103515625, 0.5022132396697998], 'dist_obj': -534.3340809072672}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.590171813964844, 285.30755615234375, -1.950018048286438], 'dist_obj': -226.52045142777112}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.29714584350586, 286.03509521484375, -1.9668883085250854], 'dist_obj': -227.27448067028448}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [41.23442840576172, 290.0559387207031, -1.9363409280776978], 'dist_obj': -230.8200199677714}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.34608459472656, 508.6513671875, 1.4190282821655273], 'dist_obj': -463.4915972051017}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.516090393066406, 286.93438720703125, -1.9694219827651978], 'dist_obj': -228.04548293760075}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.94518280029297, 286.3506164550781, -1.9721211194992065], 'dist_obj': -227.52170482331084}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [58.715049743652344, 537.9906005859375, 1.5853981971740723], 'dist_obj': -477.9923277058603}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [169.7529754638672, 502.6460266113281, -0.46941134333610535], 'dist_obj': -456.04958118385423}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.34608459472656, 508.6513671875, 1.4190282821655273], 'dist_obj': -463.4915972051017}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [152.86412048339844, 574.9346923828125, -0.5921814441680908], 'dist_obj': -523.2413231889631}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.68345260620117, 285.86053466796875, -1.9647361040115356], 'dist_obj': -227.0608784068008}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [87.3276138305664, 446.01666259765625, 1.059827446937561], 'dist_obj': -386.98276742085733}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [177.30555725097656, 508.1260986328125, -0.5809717178344727], 'dist_obj': -463.22520876764395}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.66593360900879, 575.652587890625, 1.9196423292160034], 'dist_obj': -517.3874414551397}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [30.163528442382812, 279.2847900390625, -1.9845308065414429], 'dist_obj': -221.30529631593598}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.26372528076172, 284.2890930175781, -1.8977683782577515], 'dist_obj': -225.43854026043658}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [83.97697448730469, 451.051025390625, -3.0977869033813477], 'dist_obj': -391.7854001422515}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.42063903808594, 505.9154357910156, -0.4117538630962372], 'dist_obj': -457.9784336994632}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [163.78012084960938, 559.751220703125, -2.180971622467041], 'dist_obj': -510.413162132231}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.34930419921875, 505.8519287109375, -0.41364261507987976], 'dist_obj': -457.900338089113}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.62984275817871, 315.1324462890625, -0.683568000793457], 'dist_obj': -258.6267491465993}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [177.1414794921875, 511.0053405761719, 1.4190282821655273], 'dist_obj': -465.9698954287148}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.92475509643555, 286.8465576171875, -1.8713771104812622], 'dist_obj': -228.0171652093926}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [183.29348754882812, 465.1817626953125, -3.1409101486206055], 'dist_obj': -423.5251408037468}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [38.06726837158203, 286.71533203125, -1.924012303352356], 'dist_obj': -227.77376164677997}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.47601318359375, 505.966064453125, -0.4102947413921356], 'dist_obj': -458.04035627283685}
{'exit_reached': 0.0, 'collision': 9, 'robot_pos': [115.03424072265625, 353.44952392578125, 2.9553744792938232], 'dist_obj': -298.5655551871095}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.12773895263672, 286.2690734863281, -1.9711004495620728], 'dist_obj': -227.42214918907985}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [171.64535522460938, 505.75079345703125, -0.5300948619842529], 'dist_obj': -459.5198093780094}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.04775619506836, 549.1885375976562, 1.9853981733322144], 'dist_obj': -490.9841301683813}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [30.168354034423828, 279.28094482421875, -1.9844759702682495], 'dist_obj': -221.30083566045914}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [173.7197265625, 501.92120361328125, -0.5809717178344727], 'dist_obj': -456.31844846823907}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [41.23406982421875, 290.05621337890625, -1.9363456964492798], 'dist_obj': -230.82032286954964}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.413753509521484, 285.9820251464844, -1.966237187385559], 'dist_obj': -227.2095656278932}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [49.397682189941406, 535.9599609375, -0.29778680205345154], 'dist_obj': -476.0780330561073}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.15666198730469, 284.210205078125, -1.9053505659103394], 'dist_obj': -225.3708813328313}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.53416442871094, 510.5216064453125, -0.5809717178344727], 'dist_obj': -465.34925524079534}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [173.95530700683594, 503.0054626464844, 1.460336446762085], 'dist_obj': -457.42720943298497}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [83.97697448730469, 451.051025390625, -3.0977869033813477], 'dist_obj': -391.7854001422515}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.34608459472656, 508.6513671875, 1.4190282821655273], 'dist_obj': -463.4915972051017}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [164.72659301757812, 506.1925048828125, -0.4036678969860077], 'dist_obj': -458.31802353678836}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.44395065307617, 284.10125732421875, -1.903359293937683], 'dist_obj': -225.23354300910992}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [166.24107360839844, 550.1853637695312, -0.4818393886089325], 'dist_obj': -501.5664029571088}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [155.64048767089844, 169.22744750976562, -0.8641566038131714], 'dist_obj': -145.18174186662}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [36.65995788574219, 285.28582763671875, -1.9496365785598755], 'dist_obj': -226.49163715214007}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [37.60218811035156, 286.8963317871094, -1.9689518213272095], 'dist_obj': -227.99913893672954}
{'exit_reached': 0.0, 'collision': 68, 'robot_pos': [310.3337097167969, 459.4625244140625, 0.48406335711479187], 'dist_obj': -471.42048601204107}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [165.6683807373047, 506.0320739746094, -0.411089152097702], 'dist_obj': -458.37802925285956}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [159.86056518554688, 562.433349609375, -2.0324885845184326], 'dist_obj': -512.2610694547003}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [154.14279174804688, 570.84814453125, -1.9708367586135864], 'dist_obj': -519.4503749244359}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.02812385559082, 574.47265625, 2.0833394527435303], 'dist_obj': -516.1818985745357}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [176.34608459472656, 508.6513671875, 1.4190282821655273], 'dist_obj': -463.4915972051017}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [16.62155532836914, 462.18975830078125, 1.6323062181472778], 'dist_obj': -404.522299934343}
